0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0,15.2649975,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0,15.3227472,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,15.3804998,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,15.4382477,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,15.4959974,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,15.5537472,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,15.611495,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0,15.6692448,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0,15.7269945,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0,15.7847452,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0,15.842495,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0,15.9002447,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0,15.9579954,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,16.0157471,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,16.0734978,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,16.1312447,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,16.1889973,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,2.9000001,0.00E+00,0.00E+00,16.2467442,0.027,2.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000001,0.00E+00,0.00E+00,16.3044949,0.027,2.55
