-0.1442172,0.1860009,0.7232692,-0.046212,0.0051781,0.0650225,-0.0172162,0.0407553,-0.0176096,0.9650282,0.3347432,0.3549686,0.0304878,-3.0182927,-0.0609756,-0.7407013,-0.22346,37.0951424,-1.9195583,-0.0844819,-0.2865736,3.6244843,-0.0024525,0.0462608,1288,1146,61.7832413
-0.1407847,0.1843541,0.72455,-0.0478588,0.0086106,0.0637417,-0.0234747,0.0389796,-0.0112009,0.9588971,0.4823979,0.3535857,-2.4695122,-2.5304878,-0.7926829,-0.711746,-0.1831734,37.1532936,-1.8314251,-0.1116647,0.7357966,3.6233737,-0.0024822,0.0462122,1291,1120,61.8432007
-0.1398103,0.1841426,0.724815,-0.0480703,0.0095849,0.0634767,-0.0163186,0.043568,-0.0106144,0.99782,0.2657523,0.3802384,-2.8658538,-1.3109757,-2.3475611,-0.8138313,-0.1508077,37.137352,-1.8238914,-0.1018006,2.8791943,3.6217337,-0.0023988,0.0461867,1270,1142,61.9031639
-0.1386326,0.1837014,0.7251672,-0.0485115,0.0107627,0.0631245,-0.0024533,0.0438899,-0.022552,0.913854,0.1589483,0.3689375,0.1219512,4.8170733,2.6829269,-0.8064058,-0.069187,36.9299431,-1.8963867,-0.1839064,-4.1324911,3.6210623,-0.0024035,0.046125,1282,1157,61.9631882
-0.1346901,0.1827604,0.7252011,-0.0494524,0.0147052,0.0630906,-0.0076765,0.0557202,-0.0093555,1.0476377,0.4633087,0.3396831,-3.4146342,3.3231709,-0.7317073,-0.6602196,-0.0086131,37.1418114,-1.8119969,-0.2027567,0.6672543,3.6208174,-0.002521,0.0460647,1274,1145,62.0231209
-0.1310082,0.1824073,0.724456,-0.0498055,0.0183871,0.0638357,-0.0046116,0.0504541,0.006187,0.8663101,0.503413,0.3350211,-8.3536587,-5.030488,-0.8231708,-0.6157742,0.12044,37.4227257,-1.6091634,-0.0789748,0.7936654,3.6217535,-0.0025556,0.0459631,1267,1130,62.0831718
-0.1306442,0.1823884,0.7243442,-0.0498245,0.0187511,0.0639475,-0.0022709,0.0436825,0.0134182,0.6397593,0.3539815,0.3199964,-1.2195122,2.3475611,1.25,-0.6936755,0.221996,37.5533714,-1.813998,-0.1736058,-2.0800972,3.622999,-0.0024938,0.04588,1274,1146,62.1431847
-0.1270177,0.1823116,0.7232926,-0.0499013,0.0223776,0.064999,0.001899,0.0597829,0.0079894,0.6736738,0.2909891,0.507496,-11.1585369,-2.2865853,-2.0121951,-0.7115527,0.388883,37.5113831,-1.4664841,-0.095289,2.275152,3.6244259,-0.0024765,0.0457352,1301,1154,62.2031403
-0.124074,0.1822593,0.7220175,-0.0499536,0.0253213,0.0662742,0.0030649,0.0305718,0.0121665,0.1944113,0.4128875,0.3106988,-0.7621951,8.3231707,1.5243902,-0.6144171,0.5123475,37.6240234,-1.7284988,-0.2772862,-2.4530787,3.625633,-0.0025575,0.0456361,1287,1140,62.2631607
-0.1225947,0.1824109,0.721747,-0.049802,0.0268006,0.0665447,0.0074834,0.0191939,0.0046992,-0.0904158,0.5235089,0.3587013,-7.3170733,2.7743902,-0.945122,-0.506797,0.6292952,37.5144081,-1.4353064,-0.2072225,0.9463578,3.626106,-0.0026341,0.0455462,1271,1148,62.3231964
-0.1220369,0.1823739,0.7218383,-0.0498389,0.0273584,0.0664534,-0.0041574,0.0468466,-0.0104713,0.1597657,0.761247,0.4951191,4.6646342,1.890244,1.0365853,-0.4306299,0.6915733,37.2699432,-1.8914206,-0.2236818,-1.9668543,3.6257765,-0.0026931,0.0454842,1291,1159,62.3832397
-0.121907,0.182421,0.7218151,-0.0497919,0.0274882,0.0664766,-0.0097775,0.0111794,0.0082254,-0.3661598,0.9442785,0.3410824,-5.3353658,2.5,-0.3353659,-0.3272655,0.7469457,37.5682144,-1.4450685,-0.2591462,0.1126224,3.6263125,-0.0027754,0.0454479,1289,1147,62.4431953
-0.1221469,0.1822368,0.7218167,-0.0499761,0.0272484,0.066475,-0.0013214,-0.0084463,0.0015807,-0.6513398,0.8775789,0.3601889,-4.6951222,-3.3841465,-1.25,-0.3185619,0.7734423,37.4570274,-1.4004354,-0.1590873,1.3663009,3.6262779,-0.0027842,0.0454207,1277,1131,62.5032082
-0.1236036,0.1812477,0.7210997,-0.0509652,0.0257916,0.067192,-0.018003,-0.0359961,0.0289464,-0.983528,0.8097777,0.4044238,2.5,-2.1036587,1.8292683,-0.4661588,0.7564202,37.9243622,-1.6060313,-0.1681034,-2.9770432,3.6274788,-0.0026798,0.0454422,1265,1142,62.5632019
-0.1253074,0.1798876,0.7201375,-0.0523253,0.0240879,0.0681542,-0.0256419,-0.0513223,0.0263214,-1.1592711,0.7283568,0.3562717,1.9817072,-3.0182927,-2.835366,-0.5857567,0.7246026,37.9258385,-1.5495405,-0.1386222,3.5865233,3.6292381,-0.0025762,0.045475,1267,1167,62.6231728
-0.1263146,0.1791641,0.7194405,-0.0530488,0.0230807,0.0688512,-0.0350314,-0.0454116,0.033946,-1.0281469,0.7906654,0.3540327,0.4878049,2.2560976,3.2621951,-0.6146016,0.6704851,38.0971184,-1.5344625,-0.2300521,-4.9257531,3.6319025,-0.002567,0.0455159,1277,1163,62.6831207
-0.1265703,0.1788001,0.7191794,-0.0534128,0.022825,0.0691123,-0.0436699,-0.0306827,0.0313354,-0.7219599,0.9380462,0.2416051,9.1768293,-1.4024391,-1.3414634,-0.5820799,0.5765386,38.0969887,-1.9059936,-0.1896778,1.6215177,3.6348207,-0.0025876,0.0455919,1271,1157,62.7432327
-0.1338201,0.1744838,0.7150958,-0.0577291,0.0155752,0.0731959,-0.0257045,-0.0749105,0.0381732,-1.319779,0.7931336,0.2989313,-13.6890249,-6.4329271,-1.4634147,-0.6300429,0.5134529,38.3425102,-0.9939417,-0.0962205,1.7200782,3.6375699,-0.0025535,0.0456422,1259,1162,62.803196
-0.1387374,0.1716942,0.7130301,-0.0605187,0.0106579,0.0752616,-0.0408483,-0.1070934,0.0391602,-1.605085,0.7921583,0.275722,10.7317076,-2.3170733,1.2195122,-0.7627138,0.3709689,38.4440765,-1.7986047,-0.1566215,-1.9886177,3.6400659,-0.0024612,0.0457565,1284,1162,62.8632202
-0.1451576,0.16874,0.7113054,-0.0634728,0.0042377,0.0769863,-0.0392997,-0.0874239,0.019784,-1.3304656,0.5678021,0.2654053,3.2621951,-7.6524391,-3.2317073,-0.9665668,0.2415209,38.2099991,-1.582504,-0.0353556,4.2372727,3.6425021,-0.0022885,0.0458666,1282,1177,62.9231758
-0.1530692,0.165822,0.7103812,-0.0663909,-0.0036739,0.0779105,-0.0175327,-0.1188683,0.0162435,-1.5918233,0.1103629,0.2631949,3.3536587,0.1829268,2.2865853,-1.1867565,0.0486361,38.1877975,-1.5416937,-0.0985638,-3.4683635,3.6436524,-0.0021272,0.0460165,1267,1139,62.9831238
-0.1597638,0.1637026,0.710481,-0.0685103,-0.0103685,0.0778106,-0.0270152,-0.1038033,-0.0026321,-1.2314318,0.334684,0.1868531,6.4024391,1.4329269,-3.4146342,-1.1429806,-0.1903854,37.8938217,-1.7181444,-0.1424347,4.5709949,3.6437902,-0.002155,0.0461971,1289,1129,63.0431595
-0.1631792,0.162985,0.7107638,-0.0692279,-0.013784,0.0775279,-0.0195855,-0.1025015,-0.0144768,-0.9144464,0.4698487,0.1834704,1.7073171,0.7317073,0.4573171,-1.0317928,-0.450821,37.6991577,-1.6182029,-0.1538111,-0.8308094,3.643616,-0.0022489,0.0464049,1271,1150,63.1031342
-0.1707282,0.1620465,0.7116622,-0.0701664,-0.0213329,0.0766295,-0.0126153,-0.1026571,-0.0174093,-0.6692007,0.4515808,0.1551359,12.530488,2.4085367,-0.8231708,-1.0256124,-0.7347673,37.6182365,-2.0529282,-0.1767527,0.9834113,3.642637,-0.0022584,0.0466325,1280,1153,63.1632309
-0.1747406,0.1618062,0.7123935,-0.0704067,-0.0253453,0.0758982,-0.0045329,-0.0881588,-0.0097418,-0.2088744,0.4872514,0.0860961,5.4268293,0.9756098,-0.3963415,-0.9687569,-0.9859356,37.6992302,-1.9125506,-0.1618933,0.4626245,3.641011,-0.0023142,0.0468335,1251,1140,63.2231979
-0.1777195,0.1617873,0.7130153,-0.0704256,-0.0283242,0.0752764,-0.0173289,-0.0854266,-0.0053143,0.0966343,0.8913727,0.05999,2.4390244,6.920732,1.6463416,-0.7870665,-1.2231852,37.7357674,-1.8781722,-0.3111127,-2.3635018,3.6395183,-0.002463,0.047016,1287,1135,63.2831917
-0.1830941,0.1621434,0.714352,-0.0700695,-0.0336989,0.0739397,0.0012445,-0.0720674,-0.0234604,0.407242,0.7257068,0.0646035,7.6829271,-4.1768293,-2.3780489,-0.7904691,-1.3997799,37.379818,-2.1155024,-0.1128738,3.2564445,3.6376874,-0.0024602,0.0471579,1290,1154,63.3431587
-0.1837192,0.1620917,0.7144852,-0.0701212,-0.0343239,0.0738065,-0.0062066,-0.0750053,-0.0159788,0.5605209,0.4655479,0.0615916,2.7743902,-5.5792685,1.3109757,-1.0088736,-1.5276878,37.4756432,-1.989422,-0.0555049,-1.8931741,3.6363235,-0.0022874,0.0472662,1261,1152,63.4031334
-0.18828,0.1627501,0.7161741,-0.0694627,-0.0388847,0.0721176,-0.0120145,-0.0718582,-0.0121593,0.6179604,0.4089848,-0.0094342,-2.9573171,2.6524391,0.1829268,-1.0705903,-1.6116731,37.4655571,-1.8019974,-0.1758786,-0.2446266,3.6341958,-0.0022474,0.0473382,1275,1139,63.4632378
-0.1902229,0.1636167,0.7175934,-0.0685962,-0.0408276,0.0706983,0.0232637,-0.0261211,-0.0260568,1.1445402,0.3869976,0.0760251,5.4573174,6.4024391,1.1280488,-0.8721309,-1.614171,37.1644249,-2.190778,-0.2375927,-1.6587111,3.6319277,-0.0023917,0.0473609,1269,1143,63.5231743
-0.192007,0.1661819,0.7203147,-0.0660309,-0.0426117,0.067977,0.0197965,-0.0248998,-0.0041842,1.1626543,0.6294078,-0.0011428,7.2865849,5.670732,0.9146342,-0.6877898,-1.6562939,37.4223289,-2.2716894,-0.2624161,-1.2806566,3.6302977,-0.0025525,0.047379,1293,1126,63.5831223
-0.1897139,0.1697529,0.7224225,-0.06246,-0.0403186,0.0658692,0.035888,0.0426507,-0.0154424,1.941013,0.4052789,0.1623026,-4.0548782,-5.9756098,0.1829268,-0.692484,-1.5721809,37.1432762,-2.0252318,-0.0497344,-0.4281816,3.6285081,-0.0025328,0.0473332,1259,1134,63.6432152
-0.1864438,0.1722551,0.7234452,-0.0599578,-0.0370485,0.0648465,0.0495851,0.0996816,-0.0289607,2.6816134,0.1521298,0.3053225,6.1890244,3.0487804,0.9146342,-0.7449085,-1.5252955,36.8630066,-2.5225909,-0.158799,-1.5989873,3.6270659,-0.0024831,0.047303,1270,1135,63.7031212
-0.1856775,0.1729155,0.7235339,-0.0592974,-0.0362822,0.0647578,0.0400758,0.0473785,0.000751,1.9027737,0.2776064,0.1184777,-4.2987804,-1.7073171,0.0609756,-0.6921368,-1.4490759,37.3591843,-2.0147038,-0.101799,-0.2100572,3.6268957,-0.0025334,0.0472331,1297,1157,63.7631607
-0.1809745,0.1756566,0.7241297,-0.0565563,-0.0315792,0.064162,0.059799,0.0872505,-0.003984,2.3681891,0.2854355,0.0828486,-5.3963418,10.2134151,1.097561,-0.5315304,-1.3544596,37.2522774,-2.0627043,-0.2938272,-1.6128631,3.626292,-0.0026621,0.0471489,1296,1147,63.8231888
-0.1692207,0.1810161,0.723915,-0.0511967,-0.0198255,0.0643767,0.0671929,0.1086044,0.007782,2.7169187,0.1102293,0.2242899,2.3780489,-2.1341465,0.152439,-0.511032,-1.2276179,37.4452744,-2.4148932,-0.0805921,-0.4471334,3.6265495,-0.002685,0.0470464,1285,1115,63.8831482
-0.1613802,0.183784,0.7232515,-0.0484289,-0.0119849,0.0650402,0.0468099,0.1519149,0.0189686,3.1861718,0.3016148,0.3975721,-13.5060978,2.4085367,2.1341465,-0.4652999,-1.0794442,37.6534882,-1.9623603,-0.1734113,-3.3924022,3.6276867,-0.002714,0.0469243,1266,1150,63.9432144
-0.1565799,0.1854675,0.722729,-0.0467454,-0.0071847,0.0655627,0.0451273,0.1230705,0.0198269,2.638406,0.4595332,0.3376301,-10.6097565,4.7865853,-0.6097561,-0.3297082,-0.8788046,37.7149811,-1.9473009,-0.2388355,0.503693,3.6290145,-0.0028287,0.0467672,1284,1141,64.0031586
-0.1473172,0.1882623,0.7217225,-0.0439506,0.0020781,0.0665692,0.0441652,0.1618785,0.0130534,2.9420328,0.6054366,0.3809284,10.060976,-0.8231708,1.097561,-0.1959589,-0.6209769,37.6587105,-2.7212844,-0.1724327,-1.9304333,3.6306159,-0.0029218,0.0465612,1263,1158,64.0631714
-0.1344306,0.1916273,0.7211493,-0.0405856,0.0149647,0.0671424,0.0587904,0.1850438,-0.0190687,3.0755591,0.4443491,0.4944362,-20.7317085,-8.8719511,1.8292683,-0.1577108,-0.2875986,37.1782074,-1.6453998,-0.0199403,-3.093205,3.6307759,-0.0029487,0.0462907,1286,1142,64.1231613
-0.1329703,0.1919788,0.7211949,-0.0402341,0.016425,0.0670968,0.0421804,0.1752394,-0.0054789,2.5344918,0.5755886,0.4775959,-7.9268289,0.0914634,0.8231708,-0.1522716,-0.0035022,37.4025803,-1.9767152,-0.1812126,-1.6494168,3.6300092,-0.0029476,0.0460555,1292,1149,64.183136
-0.1253578,0.1935224,0.7213315,-0.0386904,0.0240375,0.0669602,0.0396627,0.1865405,-0.0127172,2.2939126,0.586777,0.5477143,-4.8780489,1.7073171,1.25,-0.1270379,0.3705215,37.291626,-2.0160823,-0.2082538,-2.3179302,3.6293697,-0.0029627,0.0457565,1267,1146,64.2431946
-0.1099934,0.1959738,0.7226362,-0.0362391,0.0394019,0.0656555,0.0287247,0.1797429,-0.0184393,2.0364735,0.7767942,0.7161151,-1.3414634,4.0548782,3.8414636,-0.0188412,0.7308254,37.1630707,-2.0656433,-0.2711257,-6.1129794,3.6282573,-0.0030443,0.0454571,1269,1148,64.3032379
-0.0906094,0.1975273,0.7244417,-0.0346856,0.0587859,0.06385,0.0040984,0.1594519,-0.0181174,1.7236913,1.1333115,0.9076816,-21.7378063,1.4634147,0.3353659,0.100249,1.0768976,37.1079674,-1.2790341,-0.2774165,-1.4151007,3.6267967,-0.0031478,0.0451715,1295,1159,64.3631363
-0.0796023,0.1976112,0.7258117,-0.0346017,0.069793,0.06248,-0.0165707,0.1660967,-0.0173593,1.6167403,1.1959502,1.0947291,-6.280488,-0.3048781,-0.0304878,0.0217964,1.376538,37.0731049,-1.7868356,-0.2560051,-1.1040504,3.6250932,-0.0030906,0.0449466,1287,1150,64.423172
-0.0723278,0.1972284,0.7269638,-0.0349845,0.0770675,0.0613279,-0.0204885,0.1425326,-0.0259066,1.1298089,0.9481936,1.0300848,-5.670732,-3.9939022,2.5609756,-0.1634126,1.6281347,36.8795433,-1.6923535,-0.1594436,-4.6571207,3.6229722,-0.0029284,0.0447299,1261,1139,64.4831924
-0.0639568,0.1961933,0.7284583,-0.0360196,0.0854385,0.0598334,-0.0119251,0.110693,-0.0177383,0.6145517,0.794306,1.2304894,-5.0914636,0.1829268,-2.835366,-0.2184009,1.8421769,36.9394989,-1.5991521,-0.2081609,2.6704602,3.6212587,-0.0028791,0.0445585,1287,1147,64.5432053
-0.0574692,0.1943413,0.729882,-0.0378715,0.0919261,0.0584097,-0.0252897,0.0855432,-0.0159502,0.2147803,1.1414441,1.2227665,2.835366,4.1463413,-0.2743903,-0.1012649,1.996202,36.8988953,-1.7856257,-0.3146503,-0.8987178,3.6195745,-0.0029811,0.0444186,1257,1132,64.6031952
-0.0535582,0.1924621,0.730853,-0.0397508,0.0958371,0.0574387,-0.0393623,0.0553943,-0.0147629,-0.2024764,1.278778,1.3090589,-10.7012196,-8.5975609,2.2560976,-0.1240489,2.0842555,36.8643379,-1.2257276,-0.1277896,-4.5316,3.6183047,-0.0029669,0.0443369,1258,1142,64.6631241
-0.0515858,0.1904634,0.7314961,-0.0417495,0.0978095,0.0567956,-0.0552589,0.0343153,-0.0118804,-0.3645894,1.1355428,1.3589814,-10.5487804,-7.0731707,0.1829268,-0.3446331,2.0546057,36.8804245,-1.1941288,-0.1305747,-1.6871732,3.6172597,-0.0027933,0.044354,1297,1153,64.7231598
-0.0509639,0.1879343,0.7319967,-0.0442786,0.0984313,0.056295,-0.0377047,-0.0040814,-0.0096416,-0.6391089,0.6951151,1.4620174,16.9817085,-0.3353659,2.195122,-0.5643131,1.9421639,36.8822479,-2.1008847,-0.1808197,-4.5953317,3.6161363,-0.0026158,0.0444476,1273,1152,64.7831497
-0.0513511,0.1864307,0.7321263,-0.0457822,0.0980442,0.0561654,-0.030545,-0.0348119,0.0079536,-0.7776847,0.7549409,1.5869786,12.8963413,-1.4024391,0.9756098,-0.5043499,1.7824651,37.1588631,-1.9461942,-0.1716897,-3.0219955,3.6162853,-0.0026865,0.0445795,1282,1161,64.8431625
-0.0538946,0.1832376,0.7319189,-0.0489753,0.0955006,0.0563728,-0.045442,-0.0470106,0.009799,-0.6033214,1.3448373,1.6443157,7.9573174,1.2804878,0.4878049,-0.2702903,1.5223126,37.2072601,-1.8189424,-0.2914668,-2.4042072,3.6167963,-0.0028619,0.0447829,1270,1134,64.9031906
-0.0584919,0.1798977,0.7313129,-0.0523152,0.0909034,0.0569788,-0.0509495,-0.083089,0.0082183,-0.6543655,1.5315909,1.6996225,5.7621951,-4.0853658,1.5243902,-0.2416108,1.1907089,37.2083549,-1.7424445,-0.2314693,-3.905566,3.6175089,-0.0028863,0.0450432,1284,1133,64.9631882
-0.1204559,0.1417182,0.7195391,-0.0904947,0.0289394,0.0687526,-0.0121593,0.0933686,0.0213718,2.8231328,1.1539594,1.8343216,-7.9573174,-2.1036587,-1.8292683,-0.9767066,-0.678439,37.9257622,-2.0801795,-0.197159,0.6313052,3.6364782,-0.0023046,0.0465835,1267,1141,65.7431946
-0.1174142,0.1403378,0.717548,-0.0918751,0.0319811,0.0707437,-0.0239396,0.0582549,0.0229382,1.9455593,1.2001889,2.0986786,-0.6402439,-2.195122,-1.097561,-1.0247289,-0.3317191,38.0567207,-2.1473968,-0.1991552,-0.6654094,3.639092,-0.002283,0.0463029,1272,1147,65.8032227
-0.1119122,0.1393699,0.7155567,-0.092843,0.0374831,0.072735,-0.021928,0.0357288,0.0087619,1.2706069,1.1449515,2.1469903,-11.8902445,-0.945122,0.2743903,-1.0610411,0.0292053,37.9194794,-1.5959529,-0.2103587,-2.632746,3.6413147,-0.0022597,0.0459959,1271,1148,65.8631897
-0.1064901,0.1392606,0.7144017,-0.0929523,0.0429052,0.07389,-0.0087529,0.0768015,0.0149345,1.3321998,1.0286396,2.143333,-20.030489,1.4939024,4.0243902,-1.0590525,0.401808,38.073082,-1.3185273,-0.2258795,-7.8601408,3.6429334,-0.0022726,0.0456849,1279,1158,65.9231796
-0.1018241,0.1397508,0.7140853,-0.0924621,0.0475711,0.0742064,0.0273317,0.057157,-0.0056577,0.6954942,0.7681166,2.1086609,-13.7195129,0.945122,-0.9146342,-1.0033263,0.7499372,37.7518768,-1.3815718,-0.1974806,-0.9296148,3.643436,-0.0023102,0.0453927,1271,1136,65.983223
-0.0986941,0.1402381,0.7139137,-0.0919748,0.0507012,0.074378,0.0175452,0.0638786,0.0030828,0.3410699,0.9229233,2.169616,11.5243902,-0.945122,-2.8658538,-0.9439317,1.0848138,37.9006615,-2.1846049,-0.1832609,1.7307301,3.6439202,-0.0023564,0.045126,1288,1135,66.0431213
-0.0957473,0.1411085,0.7139779,-0.0911044,0.053648,0.0743138,0.0040644,0.0491855,-0.0042486,-0.1687904,0.9442352,2.1505089,-8.1707315,-5.670732,-1.0670732,-0.9902513,1.3510826,37.7734604,-1.3754668,-0.1148632,-0.7674562,3.6440177,-0.0023146,0.044894,1291,1131,66.1032181
-0.0935901,0.1427546,0.7143811,-0.0894583,0.0558052,0.0739106,0.0328177,-0.026384,0.0105929,-1.2786334,0.5441785,2.1644881,-5.4268293,3.7195122,0.152439,-1.0347457,1.5223184,37.9583855,-1.2432572,-0.2118399,-2.4771552,3.6435051,-0.0022901,0.0447496,1285,1138,66.1631546
-0.0930016,0.1447101,0.7150499,-0.0875028,0.0563937,0.0732418,0.026114,-0.0017112,-0.0107074,-1.0807694,0.6844603,2.1037922,-9.5426836,5.1829271,1.0365853,-0.9536167,1.5891376,37.598835,-1.1213229,-0.251785,-3.6447074,3.6429365,-0.0023364,0.0446827,1283,1150,66.2231598
