0.3030882,-0.0166476,0.1467495,0,0,0,0,0,0,0.1017613,-1.7836417,0.0308685,-0.0304878,0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,16.2367821
0.3030042,-0.0167836,0.146733,0,0,0,0,0,0,0.0999194,-1.780367,0.1504106,0,0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,16.2947769
0.3030047,-0.0167942,0.1467298,0,0,0,0,0,0,0.1065037,-1.7791005,0.0308614,0,0.0304878,-0.0304878,4.1399999,0,0,0,0,0,0,16.3531742
0.3030102,-0.0167924,0.146725,0,0,0,0,0,0,0.1085543,-1.7755345,0.0308242,-0.0609756,0.0609756,0.0304878,4.1399999,0,0,0,0,0,0,16.4112816
0.3030831,-0.0166472,0.1467611,0,0,0,0,0,0,0.1113761,-1.7721795,0.0308368,0,0,0.0609756,4.1399999,0,0,0,0,0,0,16.4692783
0.3030148,-0.0167881,0.1467241,0,0,0,0,0,0,0.1091154,-1.7676494,0.152276,-0.0609756,0,0.0609756,4.1399999,0,0,0,0,0,0,16.5272808
0.303085,-0.0166387,0.1467594,0,0,0,0,0,0,0.1201697,-1.7689191,-0.0866998,-0.0304878,0.0609756,0.0304878,4.1399999,0,0,0,0,0,0,16.5856819
0.3030822,-0.0166443,0.1467527,0,0,0,0,0,0,0.1190931,-1.7632558,0.0322376,-0.0304878,-0.0304878,0.1219512,4.1399999,0,0,0,0,0,0,16.6437817
0.3030033,-0.0167923,0.1467305,0,0,0,0,0,0,0.1223103,-1.7622068,0.0308113,-0.0609756,-0.0304878,0,4.1399999,0,0,0,0,0,0,16.7017803
0.3030871,-0.0166425,0.1467568,0,0,0,0,0,0,0.1231844,-1.7598891,0.0308096,-0.0609756,0,0.0304878,4.1399999,0,0,0,0,0,0,16.7597771
0.3030843,-0.0166368,0.1467498,0,0,0,0,0,0,0.1257022,-1.7572153,0.0308222,-0.0304878,0.0609756,0.0304878,4.1399999,0,0,0,0,0,0,16.8181782
0.3030138,-0.0167877,0.1467157,0,0,0,0,0,0,0.1279666,-1.7526962,0.0307586,-0.0304878,0.0304878,0.0609756,4.1399999,0,0,0,0,0,0,16.8762817
0.3030829,-0.0166479,0.146758,0,0,0,0,0,0,0.1301719,-1.7503228,0.0307192,-0.0304878,-0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,16.9342823
0.3030849,-0.0166476,0.146757,0,0,0,0,0,0,0.135721,-1.7499645,-0.0809237,0,0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,16.9922771
0.3030901,-0.0166423,0.1467542,0,0,0,0,0,0,0.1351404,-1.744838,0.0306837,-0.0304878,0.0609756,0.0914634,4.1399999,0,0,0,0,0,0,17.0506744
0.3030804,-0.0166403,0.146764,0,0,0,0,0,0,0.1380564,-1.7409242,0.0306837,0.0304878,0.0304878,0,4.1399999,0,0,0,0,0,0,17.1087799
0.3030906,-0.0166466,0.1467583,0,0,0,0,0,0,0.1407362,-1.7378588,0.0349311,0,0,0.0914634,4.1399999,0,0,0,0,0,0,17.1667747
0.3030052,-0.016796,0.146721,0,0,0,0,0,0,0.1436657,-1.7348452,0.0306587,-0.0304878,0.0304878,0,4.1399999,0,0,0,0,0,0,17.2247772
0.3030039,-0.016792,0.1467238,0,0,0,0,0,0,0.1469988,-1.7305273,0.0306466,0,0.0914634,0.0914634,4.1399999,0,0,0,0,0,0,17.2832355
0.303086,-0.016643,0.1467585,0,0,0,0,0,0,0.1519847,-1.7270844,0.0306357,0.0304878,0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,17.3412819
0.3030764,-0.0166474,0.1467583,0,0,0,0,0,0,0.1550774,-1.7237039,0.0306186,0,0.0304878,0.0609756,4.1399999,0,0,0,0,0,0,17.3992805
0.3030855,-0.0166457,0.1467454,0,0,0,0,0,0,0.1625568,-1.7231073,-0.0903822,-0.0304878,0.0304878,0,4.1399999,0,0,0,0,0,0,17.4572773
0.3030007,-0.0167959,0.1467163,0,0,0,0,0,0,0.1614876,-1.7174916,0.0302469,0.0304878,0.0304878,0.0914634,4.1399999,0,0,0,0,0,0,17.5157032
0.3030893,-0.0166441,0.1467634,0,0,0,0,0,0,0.165385,-1.7141311,0.0306018,-0.0304878,0.0304878,0.0609756,4.1399999,0,0,0,0,0,0,17.573782
0.3030071,-0.0167922,0.1467243,0,0,0,0,0,0,0.1673236,-1.7128696,0.0306517,-0.0304878,0,0.0304878,4.1399999,0,0,0,0,0,0,17.6317768
0.3030851,-0.0166427,0.1467585,0,0,0,0,0,0,0.1709307,-1.7097658,0.0306106,-0.0304878,0.0304878,0.0609756,4.1399999,0,0,0,0,0,0,17.689785
0.3030121,-0.0167947,0.1467149,0,0,0,0,0,0,0.1716969,-1.7064302,0.0305756,-0.0304878,0.0304878,0,4.1399999,0,0,0,0,0,0,17.7482109
0.3030112,-0.0167881,0.1467254,0,0,0,0,0,0,0.1739341,-1.7037988,0.0305678,-0.0304878,0,0,4.1399999,0,0,0,0,0,0,17.8062744
0.3030072,-0.0167862,0.1467279,0,0,0,0,0,0,0.1774109,-1.7035449,0.0306341,0,0,0.0609756,4.1399999,0,0,0,0,0,0,17.864275
0.3030779,-0.0166408,0.146759,0,0,0,0,0,0,0.1788666,-1.7010541,0.0305805,-0.0609756,0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,17.9222832
0.3030843,-0.0166463,0.146746,0,0,0,0,0,0,0.1821752,-1.6975158,0.0305616,-0.0304878,0,0,4.1399999,0,0,0,0,0,0,17.9807034
0.3030813,-0.0166471,0.1467439,0,0,0,0,0,0,0.1842767,-1.6961709,0.0305805,-0.0304878,0.0304878,0,4.1399999,0,0,0,0,0,0,18.0387783
0.3030832,-0.0166474,0.1467626,0,0,0,0,0,0,0.1863642,-1.693754,0.0367898,-0.0304878,0.0609756,0,4.1399999,0,0,0,0,0,0,18.0970268
0.3030771,-0.0166468,0.1467503,0,0,0,0,0,0,0.1932967,-1.6926742,-0.0905024,0,0.0609756,0.0609756,4.1399999,0,0,0,0,0,0,18.1557045
0.3030859,-0.0166438,0.1467555,0,0,0,0,0,0,0.1919975,-1.6878234,0.0305229,0,0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,18.2137775
0.3030115,-0.0167932,0.1467174,0,0,0,0,0,0,0.1945188,-1.6844023,0.0304859,0,0.0304878,0.0609756,4.1399999,0,0,0,0,0,0,18.2717819
0.3030803,-0.0166424,0.1467507,0,0,0,0,0,0,0.1973001,-1.6801348,0.030464,-0.0304878,0.0304878,0.0609756,4.1399999,0,0,0,0,0,0,18.3298092
0.3030035,-0.016787,0.1467156,0,0,0,0,0,0,0.1993812,-1.6776795,0.0304588,-0.0609756,0.0609756,0.0304878,4.1399999,0,0,0,0,0,0,18.3881779
0.3030846,-0.0166427,0.146761,0,0,0,0,0,0,0.2016602,-1.6745707,0.0304134,-0.0304878,0,0.0609756,4.1399999,0,0,0,0,0,0,18.4462776
0.3030789,-0.0166445,0.1467598,0,0,0,0,0,0,0.2054639,-1.6706899,0.0304318,-0.0609756,0.0609756,0.0914634,4.1399999,0,0,0,0,0,0,18.504282
