-0.0670644,0.2262675,0.1508616,0,0,0,0,0,0,0.5189624,-2.3900299,0.0500679,0,0.0304878,0,4.1399999,0,0,0,0,0,0,22.1097584
-0.0670628,0.2262634,0.1508631,0,0,0,0,0,0,0.5205002,-2.3895659,0.0500889,-0.0304878,0,0.0304878,4.1399999,0,0,0,0,0,0,22.1681767
-0.0670592,0.2262679,0.1508627,0,0,0,0,0,0,0.522529,-2.3878968,0.0500775,0,0,0.0609756,4.1399999,0,0,0,0,0,0,22.2262592
-0.0670688,0.2262781,0.1508625,0,0,0,0,0,0,0.5264754,-2.3909206,-0.0087773,-0.0914634,0.0304878,0.0609756,4.1399999,0,0,0,0,0,0,22.2842674
-0.0670633,0.22627,0.150864,0,0,0,0,0,0,0.5255499,-2.3878989,0.0521639,0.0304878,-0.0304878,-0.0304878,4.1399999,0,0,0,0,0,0,22.3422642
-0.0670628,0.2262609,0.1508585,0,0,0,0,0,0,0.5285733,-2.3887198,0.0663056,-0.0304878,0,0.0609756,4.1399999,0,0,0,0,0,0,22.4006996
-0.0670601,0.2263644,0.1511209,0,0,0,0,0,0,0.5291214,-2.3874969,0.1074652,-0.0609756,0,0.0304878,4.1399999,0,0,0,0,0,0,22.4587593
-0.0670707,0.226273,0.1508608,0,0,0,0,0,0,0.5324717,-2.3886626,0.0522554,-0.0304878,0.0304878,0.0609756,4.1399999,0,0,0,0,0,0,22.5170574
-0.0670664,0.2262771,0.1508674,0,0,0,0,0,0,0.5348327,-2.3888609,0.0060333,-0.0609756,0.0609756,0,4.1399999,0,0,0,0,0,0,22.5757008
-0.0670632,0.2262724,0.1508608,0,0,0,0,0,0,0.534769,-2.3876727,0.050378,-0.0304878,-0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,22.6337681
-0.067129,0.2262939,0.1509975,0,0,0,0,0,0,0.53696,-2.3883524,0.050399,0,0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,22.6917782
-0.0670588,0.2262777,0.1508559,0,0,0,0,0,0,0.5381306,-2.3884001,0.0504203,-0.0609756,-0.0304878,0.0304878,4.1399999,0,0,0,0,0,0,22.7497654
